,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Permutation
ENSG00000231793.4,1579,ENSG00000231793.4,ENSG00000231793,unitary_pseudogene,DOC2GP,,InGen,0.155734402775034,2,ENST00000495263.1|ENST00000514950.1,-0.581871797795657,-1.09627169447576,-4.16424921793146,6.15934286479875e-05,0.0367323757900182,0.912084486625526,0.139730301272577,04
ENSG00000196376.10,4855,ENSG00000196376.10,ENSG00000196376,protein_coding,SLC35F1,222553.0,InGen,4.73333485985061,2,ENST00000360388.8|ENST00000621341.1,0.23841090718041,5.38536551621688,4.14636546093348,6.59099348694325e-05,0.0382987421541302,1.45020749940131,0.0574987683615173,04
ENSG00000205038.11,13728,ENSG00000205038.11,ENSG00000205038,protein_coding,PKHD1L1,93035.0,InGen,0.0218789296982019,4,ENST00000378402.9|ENST00000526472.1|ENST00000533183.1|ENST00000534623.1,1.05428272363444,-1.22135775019371,4.13156737662075,6.96995961963503e-05,0.0394883062250422,0.926990248814613,0.255177424819524,04
ENSG00000170011.13,5872,ENSG00000170011.13,ENSG00000170011,protein_coding,MYRIP,25924.0,InGen,1.52200086955293,10,ENST00000444716.5|ENST00000302541.10|ENST00000396217.7|ENST00000425621.5|ENST00000458292.5|ENST00000458441.5|ENST00000475082.5|ENST00000459828.5|ENST00000482033.5|ENST00000539167.2,0.163711986235699,4.06155322933847,4.11891870250111,7.31035954551748e-05,0.0404066751269554,1.40728611213982,0.0397463504526781,04
ENSG00000224819.1,512,ENSG00000224819.1,ENSG00000224819,lincRNA,,,InGen,1.49610241080274,1,ENST00000424395.1,-0.448035793121144,0.550464233338613,-4.10459187765481,7.71516443247347e-05,0.0416288229449319,1.21450275895679,0.109154772624345,04
ENSG00000142494.13,5719,ENSG00000142494.13,ENSG00000142494,protein_coding,SLC47A1,55244.0,InGen,0.312240073429065,14,ENST00000584348.5|ENST00000571335.5|ENST00000436810.6|ENST00000270570.8|ENST00000574596.1|ENST00000576095.5|ENST00000575023.5|ENST00000497548.5|ENST00000395585.5|ENST00000495425.6|ENST00000575377.5|ENST00000573009.1|ENST00000575362.1|ENST00000581558.1,0.32517484324559,1.75426751138236,4.05581449368735,9.26059645499157e-05,0.0483914500182244,1.21742296695026,0.0801749793418083,04
ENSG00000173281.4,5776,ENSG00000173281.4,ENSG00000173281,protein_coding,PPP1R3B,79660.0,InGen,0.599052657148195,2,ENST00000310455.3|ENST00000519699.1,0.292265037453291,2.75898476612267,4.05193257180822,9.39556879711356e-05,0.0483914500182244,1.23204650813043,0.0721297880144299,04
ENSG00000248587.7,9873,ENSG00000248587.7,ENSG00000248587,antisense,GDNF-AS1,100861519.0,InGen,0.182646793980359,5,ENST00000637595.1|ENST00000637926.1|ENST00000503382.6|ENST00000514532.2|ENST00000510986.2,0.845571647058277,1.59266807107876,7.32087503448295,3.9812114620020694e-11,8.99833414641708e-07,14.0157935411334,0.115501445261044,06
ENSG00000140015.19,12320,ENSG00000140015.19,ENSG00000140015,protein_coding,KCNH5,27133.0,InGen,0.274956672052334,4,ENST00000322893.11|ENST00000420622.6|ENST00000394968.2|ENST00000394964.3,0.524568058242748,2.11299362600234,6.26449202150744,7.10103759893133e-09,7.55641633733435e-05,9.63910842307219,0.0837367270070399,06
ENSG00000155090.14,4003,ENSG00000155090.14,ENSG00000155090,protein_coding,KLF10,7071.0,InGen,1.371162729396,2,ENST00000285407.10|ENST00000395884.3,0.651643293074878,3.27249704046274,6.19164407763193,1.00297535669423e-08,7.55641633733435e-05,9.60475530607703,0.105245599537774,06
ENSG00000103260.8,3692,ENSG00000103260.8,ENSG00000103260,protein_coding,METRN,79006.0,InGen,10.3343086015634,6,ENST00000568223.6|ENST00000570132.1|ENST00000219542.3|ENST00000567076.5|ENST00000564661.1|ENST00000568415.1,-0.374240929625694,6.21209815447692,-5.72722791271098,8.67235556734707e-08,0.0004900314513329,7.67198280150359,0.0653441656818135,06
ENSG00000138944.7,6751,ENSG00000138944.7,ENSG00000138944,protein_coding,KIAA1644,85352.0,InGen,2.55423994402271,1,ENST00000381176.4,0.539159208095206,4.77058650720517,5.56361280443881,1.81829638468603e-07,0.0006918882051723,6.97598864519524,0.0969081111584634,06
ENSG00000176887.6,8719,ENSG00000176887.6,ENSG00000176887,protein_coding,SOX11,6664.0,InGen,1.14779622896996,1,ENST00000322002.4,0.37757945595393,3.97279498058361,5.56136944952901,1.83670880056363e-07,0.0006918882051723,6.9604950657956,0.0678932517216433,06
ENSG00000171443.6,1360,ENSG00000171443.6,ENSG00000171443,protein_coding,ZNF524,147807.0,InGen,1.4818405372906,3,ENST00000589521.1|ENST00000301073.3|ENST00000591046.1,-0.294698640136896,2.05398015005582,-5.16353121374521,1.059653305587e-06,0.0034214691446967,5.14511091432033,0.0570730819545382,06
ENSG00000188730.4,11299,ENSG00000188730.4,ENSG00000188730,protein_coding,VWC2,375567.0,InGen,0.390848552204626,1,ENST00000340652.4,0.411670352330785,2.97340207481045,5.05306310500114,1.70220620108132e-06,0.0048091580696049,4.86060095669339,0.0814694659014539,06
ENSG00000183018.8,4111,ENSG00000183018.8,ENSG00000183018,protein_coding,SPNS2,124976.0,InGen,6.1574502676453,8,ENST00000329078.7|ENST00000571386.1|ENST00000576635.6|ENST00000571668.5|ENST00000573106.1|ENST00000573990.1|ENST00000570641.1|ENST00000570979.1,-0.21377870152314,5.69724008096305,-4.9971767315807,2.15871729298292e-06,0.0054212586951111,4.6409611134895,0.0427798961305733,06
ENSG00000171045.14,4070,ENSG00000171045.14,ENSG00000171045,protein_coding,TSNARE1,203062.0,InGen,1.34899770259341,8,ENST00000524325.5|ENST00000307180.4|ENST00000520166.5|ENST00000519651.5|ENST00000521825.1|ENST00000518928.1|ENST00000520462.5|ENST00000518720.5,-0.20443903900496,3.42241495735057,-4.96117503705932,2.51373731615663e-06,0.0056815490819772,4.52080039113243,0.0412077859534945,06
ENSG00000121316.10,2841,ENSG00000121316.10,ENSG00000121316,protein_coding,PLBD1,79887.0,InGen,0.471241288846318,4,ENST00000240617.9|ENST00000541800.6|ENST00000541618.1|ENST00000540572.1,0.406964335004926,1.40360457583457,4.91891160362325,3.00327296764233e-06,0.0061709068740592,4.14036986278643,0.0827346307067519,06
ENSG00000131584.18,8809,ENSG00000131584.18,ENSG00000131584,protein_coding,ACAP3,116983.0,InGen,6.55962122307284,13,ENST00000354700.9|ENST00000492936.5|ENST00000467278.5|ENST00000353662.4|ENST00000470659.1|ENST00000379037.6|ENST00000476572.1|ENST00000493992.1|ENST00000472541.5|ENST00000354980.7|ENST00000478065.5|ENST00000479108.5|ENST00000438966.1,-0.230716630323532,6.78286747191771,-4.88097710327945,3.52070379135342e-06,0.0066312455910141,4.18706110472934,0.0472685336238348,06
ENSG00000162572.19,4025,ENSG00000162572.19,ENSG00000162572,protein_coding,SCNN1D,6339.0,InGen,0.921130740448262,9,ENST00000379116.9|ENST00000379101.8|ENST00000338555.6|ENST00000616713.4|ENST00000400928.7|ENST00000470022.1|ENST00000325425.12|ENST00000467651.2|ENST00000379099.3,-0.268925980589316,2.75673678069811,-4.80533227535972,4.82348162105305e-06,0.0083861793537723,3.89222913311914,0.0559640759845654,06
ENSG00000142459.8,6252,ENSG00000142459.8,ENSG00000142459,protein_coding,EVI5L,115704.0,InGen,3.93717143686914,7,ENST00000270530.8|ENST00000538904.6|ENST00000597440.5|ENST00000599036.1|ENST00000601984.1|ENST00000600802.1|ENST00000601766.1,-0.209222905076698,5.61513477753651,-4.74633069628971,6.15369535661483e-06,0.0085118174543351,3.65846935621734,0.0440809792794781,06
ENSG00000103024.7,1445,ENSG00000103024.7,ENSG00000103024,protein_coding,NME3,4832.0,InGen,4.18586415505499,11,ENST00000219302.7|ENST00000564628.1|ENST00000561637.5|ENST00000567271.1|ENST00000568561.5|ENST00000563498.1|ENST00000566600.1|ENST00000563367.1|ENST00000565379.1|ENST00000563854.1|ENST00000564252.1,-0.225936473203505,3.61259092203322,-4.73949314015568,6.32913046876448e-06,0.0085118174543351,3.67577206271518,0.0476710201960717,06
ENSG00000185813.10,6897,ENSG00000185813.10,ENSG00000185813,protein_coding,PCYT2,5833.0,InGen,2.28112691565228,18,ENST00000538936.6|ENST00000331285.7|ENST00000538721.6|ENST00000571105.5|ENST00000570391.5|ENST00000574343.5|ENST00000572995.5|ENST00000570388.5|ENST00000572924.2|ENST00000576343.5|ENST00000571944.1|ENST00000573636.6|ENST00000574155.1|ENST00000573401.6|ENST00000571581.5|ENST00000573927.5|ENST00000572473.1|ENST00000572157.1,-0.162164388748119,5.00897380649645,-4.73609097732825,6.41821881803111e-06,0.0085118174543351,3.62872701448341,0.0342401337990345,06
ENSG00000168621.14,4273,ENSG00000168621.14,ENSG00000168621,protein_coding,GDNF,2668.0,InGen,0.121417786606978,8,ENST00000620847.1|ENST00000344622.8|ENST00000326524.6|ENST00000381826.8|ENST00000427982.5|ENST00000515058.5|ENST00000510177.5|ENST00000502572.1,0.626543058470335,-0.236134243383945,4.71200671386677,7.08457609323698e-06,0.0085118174543351,2.97665237173465,0.132967352662403,06
ENSG00000185052.11,3933,ENSG00000185052.11,ENSG00000185052,protein_coding,SLC24A3,57419.0,InGen,4.04252696121,2,ENST00000328041.10|ENST00000613834.1,0.347598477265308,4.84030242272249,4.70259651527682,7.36275057705841e-06,0.0085118174543351,3.50388048297342,0.0739162877648767,06
ENSG00000105135.15,5615,ENSG00000105135.15,ENSG00000105135,protein_coding,ILVBL,10994.0,InGen,2.65395312379862,14,ENST00000533086.5|ENST00000263383.7|ENST00000534378.5|ENST00000534806.1|ENST00000524779.5|ENST00000596093.1|ENST00000525880.5|ENST00000598709.1|ENST00000533148.5|ENST00000531635.1|ENST00000600984.5|ENST00000527093.5|ENST00000533747.1|ENST00000599324.1,-0.160814316457007,4.93481843900684,-4.69978808223113,7.44780144958529e-06,0.0085118174543351,3.49195505111923,0.0342173548345745,06
ENSG00000141959.16,8926,ENSG00000141959.16,ENSG00000141959,protein_coding,PFKL,5211.0,InGen,5.3859499028087,12,ENST00000349048.8|ENST00000397961.6|ENST00000496824.5|ENST00000466134.5|ENST00000628044.1|ENST00000491298.1|ENST00000474114.5|ENST00000498841.5|ENST00000460020.5|ENST00000467315.5|ENST00000460521.5|ENST00000495274.1,-0.215272658468536,6.59542822452985,-4.68495269696075,7.91311305545411e-06,0.0085118174543351,3.42661308014163,0.0459498040627367,06
ENSG00000275023.4,13315,ENSG00000275023.4,ENSG00000275023,protein_coding,MLLT6,4302.0,InGen,5.1468090951124,11,ENST00000620609.4|ENST00000621332.4|ENST00000620482.4|ENST00000611305.4|ENST00000614769.1|ENST00000618652.1|ENST00000615858.1|ENST00000612066.1|ENST00000619356.1|ENST00000615741.1|ENST00000615441.1,-0.149372737902525,7.08879717569034,-4.66537435604724,8.57047281621569e-06,0.0085118174543351,3.35844504065568,0.0320173101883901,06
ENSG00000075399.13,3428,ENSG00000075399.13,ENSG00000075399,protein_coding,VPS9D1,9605.0,InGen,2.37365605160986,7,ENST00000561976.5|ENST00000389386.7|ENST00000565023.1|ENST00000568691.5|ENST00000565452.1|ENST00000567379.5|ENST00000563798.1,-0.181758182642815,3.99427257048673,-4.66222750309041,8.68094875543021e-06,0.0085118174543351,3.37865648522046,0.038985266704024,06
ENSG00000163961.4,5347,ENSG00000163961.4,ENSG00000163961,protein_coding,RNF168,165918.0,InGen,3.11839545073869,2,ENST00000318037.3|ENST00000437070.1,0.113875932031099,5.09650538621154,4.65730517380285,8.85652664806777e-06,0.0085118174543351,3.32495421912973,0.0244510350474018,06
ENSG00000151746.13,12868,ENSG00000151746.13,ENSG00000151746,protein_coding,BICD1,636.0,InGen,1.95308167991001,10,ENST00000551848.1|ENST00000550207.1|ENST00000548411.5|ENST00000281474.9|ENST00000395758.3|ENST00000551086.1|ENST00000547680.2|ENST00000552160.2|ENST00000552226.1|ENST00000614004.1,0.135054189729624,5.60848039292693,4.65230776346988,9.03829833218487e-06,0.0085118174543351,3.29816691304003,0.0290295046235066,06
ENSG00000180176.14,3243,ENSG00000180176.14,ENSG00000180176,protein_coding,TH,7054.0,InGen,0.446134190450965,11,ENST00000333684.9|ENST00000381175.5|ENST00000381178.5|ENST00000352909.7|ENST00000324155.8|ENST00000479437.5|ENST00000412076.1|ENST00000416223.5|ENST00000461172.1|ENST00000381168.7|ENST00000469226.1,-0.897269486549222,1.12306873104433,-4.6320093094572,9.81445567890826e-06,0.008695929790873,3.00163485738734,0.193710639725456,06
ENSG00000150687.11,11725,ENSG00000150687.11,ENSG00000150687,protein_coding,PRSS23,11098.0,InGen,0.522064096381554,9,ENST00000527521.1|ENST00000280258.5|ENST00000532234.5|ENST00000533902.2|ENST00000531475.5|ENST00000533880.1|ENST00000532572.1|ENST00000528769.5|ENST00000531521.1,0.366709020753626,3.41991216079461,4.6262017906382,1.00481387148471e-05,0.008695929790873,3.25211397372718,0.0792678394391951,06
ENSG00000213563.6,3001,ENSG00000213563.6,ENSG00000213563,protein_coding,C8orf82,414919.0,InGen,1.00199931723694,5,ENST00000524821.5|ENST00000313465.5|ENST00000534680.5|ENST00000532827.1|ENST00000527462.1,-0.228569736715345,2.55173655235845,-4.61798411235537,1.03880233764079e-05,0.008695929790873,3.18837920962906,0.0494955658474028,06
ENSG00000100403.11,10525,ENSG00000100403.11,ENSG00000100403,protein_coding,ZC3H7B,23264.0,InGen,8.38427092309801,2,ENST00000352645.4|ENST00000486331.1,-0.153612269226965,7.4773132876832,-4.58864479402153,1.16946370043394e-05,0.0094400780561456,3.07428338619095,0.033476609352527,06
ENSG00000184860.9,11911,ENSG00000184860.9,ENSG00000184860,protein_coding,SDR42E1,93517.0,InGen,0.0628780862742346,3,ENST00000328945.6|ENST00000532128.5|ENST00000534209.1,0.638031664057124,0.377909119514706,4.54484223009364,1.39455037144875e-05,0.0106703058018744,2.61594666190732,0.140385877386986,06
ENSG00000122641.10,8302,ENSG00000122641.10,ENSG00000122641,protein_coding,INHBA,3624.0,InGen,1.11548602313573,5,ENST00000416150.1|ENST00000242208.4|ENST00000464515.1|ENST00000442711.1|ENST00000638023.1,0.673953829950271,3.97193517115283,4.53969718945974,1.4235881003815e-05,0.0106703058018744,2.9193367855996,0.148457882062058,06
ENSG00000213088.9,2106,ENSG00000213088.9,ENSG00000213088,protein_coding,ACKR1,2532.0,InGen,1.35542968267494,4,ENST00000537147.5|ENST00000368122.2|ENST00000435307.1|ENST00000368121.3,0.636956285924616,2.26684491343885,4.50196983990291,1.6550982910147e-05,0.0106703058018744,2.76638213006222,0.141483907839407,06
ENSG00000196376.10,4855,ENSG00000196376.10,ENSG00000196376,protein_coding,SLC35F1,222553.0,InGen,4.73333485985061,2,ENST00000360388.8|ENST00000621341.1,0.263757240166284,5.42238046522766,4.49481954046441,1.70289723884362e-05,0.0106703058018744,2.70847872900342,0.0586802735442039,06
ENSG00000187556.7,988,ENSG00000187556.7,ENSG00000187556,protein_coding,NANOS3,342977.0,InGen,0.493126474613017,4,ENST00000591727.1|ENST00000591161.1|ENST00000339133.5|ENST00000397555.3,-0.386262619543644,-0.217440696769422,-4.4931717698974,1.71409991690745e-05,0.0106703058018744,2.19871245435645,0.0859665820326439,06
ENSG00000103254.9,1923,ENSG00000103254.9,ENSG00000103254,protein_coding,FAM173A,65990.0,InGen,1.00945542945814,8,ENST00000566525.5|ENST00000569529.5|ENST00000564000.5|ENST00000219535.7|ENST00000564640.5|ENST00000566437.1|ENST00000568916.1|ENST00000570237.1,-0.274697702928721,1.92152624525428,-4.48797350275807,1.74990961226574e-05,0.0106703058018744,2.66723798330008,0.0612075144293758,06
ENSG00000140522.11,1985,ENSG00000140522.11,ENSG00000140522,protein_coding,RLBP1,6017.0,InGen,1.74738803092423,4,ENST00000268125.9|ENST00000563254.1|ENST00000567787.1|ENST00000564388.1,-0.500035382439851,2.79706066196693,-4.47741986746346,1.82484617381517e-05,0.0106703058018744,2.6950749589931,0.111679359372462,06
ENSG00000103642.11,3972,ENSG00000103642.11,ENSG00000103642,protein_coding,LACTB,114294.0,InGen,1.42062866611233,4,ENST00000261893.8|ENST00000413507.3|ENST00000557972.1|ENST00000559782.1,0.204872979356309,3.50468854264741,4.47321055968699,1.85559069561207e-05,0.0106703058018744,2.68999902433131,0.0457999856305993,06
ENSG00000184232.8,3176,ENSG00000184232.8,ENSG00000184232,protein_coding,OAF,220323.0,InGen,4.70649570368513,3,ENST00000328965.8|ENST00000531220.1|ENST00000534735.1,-0.370545292346506,4.81027416354585,-4.47180854535463,1.86594147151793e-05,0.0106703058018744,2.64292740902562,0.0828625126921932,06
ENSG00000185614.4,1040,ENSG00000185614.4,ENSG00000185614,protein_coding,FAM212A,389119.0,InGen,0.710321870214616,1,ENST00000333323.4,-0.352011784225331,0.596501070252972,-4.46793238127274,1.89484922664334e-05,0.0106703058018744,2.36802203572796,0.0787862828230754,06
ENSG00000160948.13,3769,ENSG00000160948.13,ENSG00000160948,protein_coding,VPS28,51160.0,InGen,4.62241113409615,16,ENST00000292510.5|ENST00000377348.6|ENST00000526054.5|ENST00000526977.5|ENST00000529182.5|ENST00000526204.5|ENST00000530983.5|ENST00000528142.5|ENST00000530836.5|ENST00000527797.6|ENST00000533806.5|ENST00000531032.5|ENST00000531924.1|ENST00000526734.5|ENST00000530790.5|ENST00000524521.1,-0.12104509894289,5.16938102804611,-4.46584198063626,1.91061799019782e-05,0.0106703058018744,2.60611916205704,0.0271046533817671,06
ENSG00000279192.1,3180,ENSG00000279192.1,ENSG00000279192,TEC,PWAR5,8123.0,InGen,40.8722256221889,1,ENST00000624480.1,0.213177970612777,7.98567077471494,4.4564123714857,1.98333744144836e-05,0.0106703058018744,2.59246759187454,0.0478362307709209,06
ENSG00000159314.11,10426,ENSG00000159314.11,ENSG00000159314,protein_coding,ARHGAP27,201176.0,InGen,1.57434211108224,19,ENST00000532038.5|ENST00000428638.5|ENST00000376922.6|ENST00000531735.5|ENST00000528384.5|ENST00000590026.1|ENST00000581991.1|ENST00000532891.6|ENST00000581638.1|ENST00000582826.5|ENST00000529357.5|ENST00000526484.5|ENST00000524404.5|ENST00000532667.1|ENST00000528677.1|ENST00000527678.1|ENST00000579357.1|ENST00000528273.5|ENST00000290470.3,-0.249199934889134,5.015225986204,-4.4510855580507,2.02558986198743e-05,0.0106703058018744,2.55633291508085,0.0559863277483859,06
ENSG00000185761.10,3625,ENSG00000185761.10,ENSG00000185761,protein_coding,ADAMTSL5,339366.0,InGen,0.120694565870029,11,ENST00000330475.8|ENST00000591077.2|ENST00000585700.5|ENST00000590440.5|ENST00000395467.6|ENST00000590682.2|ENST00000590090.1|ENST00000586272.5|ENST00000590562.5|ENST00000589839.2|ENST00000585804.2,-0.504180902289893,-0.367541567081375,-4.44842450078655,2.04702143824709e-05,0.0106703058018744,1.99865006097823,0.113339206319169,06
ENSG00000170619.9,2917,ENSG00000170619.9,ENSG00000170619,protein_coding,COMMD5,28991.0,InGen,1.50281087819886,7,ENST00000530332.1|ENST00000402718.4|ENST00000543949.2|ENST00000450361.2|ENST00000305103.3|ENST00000529143.1|ENST00000533270.1,-0.170121781124091,3.16866677478941,-4.44253230218198,2.09525723480665e-05,0.0106703058018744,2.58244648027214,0.0382938760041281,06
ENSG00000106133.17,2576,ENSG00000106133.17,ENSG00000106133,transcribed_unprocessed_pseudogene,NSUN5P2,155400.0,InGen,1.16421523177671,5,ENST00000602348.5|ENST00000444583.6|ENST00000485741.6|ENST00000388955.8|ENST00000457352.3,-0.275089132696428,2.57382258334619,-4.44086486630305,2.10910537087954e-05,0.0106703058018744,2.55812107861147,0.0619449456306999,06
ENSG00000197858.10,3268,ENSG00000197858.10,ENSG00000197858,protein_coding,GPAA1,8733.0,InGen,5.5372401755034,18,ENST00000529503.5|ENST00000526341.5|ENST00000355091.8|ENST00000525087.5|ENST00000532758.5|ENST00000530633.1|ENST00000361036.10|ENST00000524418.5|ENST00000528073.5|ENST00000530258.1|ENST00000527144.5|ENST00000525308.1|ENST00000526233.5|ENST00000527653.1|ENST00000529638.1|ENST00000531593.1|ENST00000530796.1|ENST00000534072.1,-0.160702149512393,5.20807478063068,-4.43903186527426,2.12443040918657e-05,0.0106703058018744,2.5065266938624,0.036202071620512,06
ENSG00000099800.7,1973,ENSG00000099800.7,ENSG00000099800,protein_coding,TIMM13,26517.0,InGen,4.67568895737536,2,ENST00000215570.7|ENST00000591871.1,-0.176788217116615,4.2044863617908,-4.41540772871636,2.33181428926859e-05,0.0113906375256882,2.45870087053834,0.0400389336565325,06
