,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R13001,0.1961704126850523,0.12190823476632717,0.04594745097068609,0.12079697027720648,-0.032755161138648514,-0.06327565122243639,0.04439580279420152,0.07471271133237822,-0.10427134883341793,0.12868445438091625,0.1313475984069954,0.00780078891455771,0.012077776145062113,-0.2485119019364177,-0.06678316260280104,-0.33342838651648865,-0.2099249811559254,0.013400139376064768,-0.4936164925510429,0.07396668813363672,0.2914688687125997,-0.28711512701941766,0.06760039873916135
R13002,0.24297795210799888,0.13090331718926063,0.0767756982882517,0.13878248102540125,0.03916414797285883,0.015887278464559618,0.08740423190199786,0.05931020950628563,-0.049260186867616795,0.10307224155252026,0.1709202982534781,0.006833061808068752,0.025504726040115777,-0.1607932378593273,-0.010251901816928921,-0.3241698665915158,-0.2960610849060732,-0.07047903700101932,-0.3830561430273316,-0.05793952106465827,0.21744827405560807,-0.28805551822720865,-0.06619244097608501
R13003,0.19026028431173092,0.13690350708744825,0.06494685367423125,0.1453855995418345,0.002847255347255384,-0.039025434681570825,0.09228654219130217,0.09451905716539732,-0.08664238780162448,0.09550832237761098,0.1297850458121501,0.004565864714567436,0.003873139523022484,-0.18044985155917814,-0.03213019383533533,-0.29257010379376824,-0.2662709347388823,-0.049124594249324804,-0.46378036183292215,-0.016972114009463635,0.21855292242770386,-0.2569112477337794,0.06164585264818756
R13004,0.20929670799679156,0.1211043979475237,0.042377849318048444,0.1257167111041788,-0.02054761370179392,-0.03688174404222888,0.03550177183242287,0.07591057852058825,-0.07735627658464006,0.11041603293414592,0.12224018618860555,0.0082898604546231,0.00294053074462175,-0.17702806101895963,-0.02521440934770247,-0.32639791415075203,-0.21452174984190053,-0.0036040215790080765,-0.4565939040807274,0.04395196471609708,0.24453538286641852,-0.33814780336585226,0.06545127632108905
R13005,0.21477559422715098,0.146074291240176,0.06895836264348576,0.14686704176002907,0.04761067236615091,-0.010880992905735187,0.12039421961352126,0.09595098515619904,-0.0692641662925002,0.09198974142061589,0.16162364131578943,-0.005388288468984648,0.018591319041012522,-0.1546047191353792,-0.03706983124838725,-0.33518592823739857,-0.3220441291367351,-0.06067423143485273,-0.42648035261579853,-0.04023658015693066,0.22563448594428737,-0.27788308901587966,-0.0466246622864559
R13006,0.21409175151261328,0.09786290813215626,0.07607454188610063,0.1589842820729288,0.03691726701177345,0.012804640356986585,0.08473530659908768,0.08247534162573178,-0.052305549983117317,0.10380212842907621,0.1534188301340662,-0.022918646693427913,0.02035080751979601,-0.11777794916638129,-0.002525225234947026,-0.28588803227797177,-0.27956419370467867,-0.06865904129487355,-0.37810095475671446,-0.05282480373304699,0.20104157778012643,-0.33057969956504785,-0.028254537563085602
R13007,0.2343817632027294,0.11714936033021406,0.06449210615617229,0.11562655812522049,0.014024448699245795,-0.023361473650727493,0.09841060857066752,0.07524948774002871,-0.05214640713756724,0.10901376369526883,0.15317459168629854,-0.00238594150695981,0.005988980521917764,-0.15830334095956378,-0.01986615673872727,-0.31348205812083973,-0.2752533282307752,-0.046532939822271135,-0.4236426591586704,0.010767790245873599,0.22756758195732063,-0.31250831059932827,-0.001906111416020817
R13008,0.10052753587856333,0.11204806987645766,-0.0039299143730771036,0.09620545629350863,-0.04163646323193104,-0.05757715415104192,0.09280402716829084,0.061298632913420636,-0.12706555314684165,0.056506899917105446,0.11524135017548032,0.006421059360849135,0.014473637249357019,-0.23434731321568503,-0.08763283119621468,-0.3323173013304328,-0.12312863938396257,0.054607539081640954,-0.5018622206641608,0.15187289618013056,0.24896904146265664,-0.451664498698074,0.11686668654229049
R13009,0.2596483070717852,0.1466253951382983,0.0882657320555782,0.11869992287773767,0.05981827552391206,0.009980554822849541,0.18057050703128752,0.08534918132655589,-0.042119919246739634,0.05862891249228097,0.13121700196700647,-0.005655094125250226,-0.0008370396396104596,-0.163863048103698,0.017614254534540574,-0.3968614424249708,-0.34728058151225527,-0.07776012617650574,-0.40754364964021494,0.0050636015926830424,0.19217454910052512,-0.3526031034039918,-0.020193637743394888
R13010,0.2522589931025436,0.15302210766755087,0.07561615583535986,0.1524435056957012,0.02904818478615301,-0.003932263077491616,0.09636944338835285,0.08172787013736293,-0.06212074461570127,0.11963863568094713,0.13901147902562316,-0.011093318028892796,0.042304157923947816,-0.13249486425199697,-0.042388296735161646,-0.31179553387532977,-0.3217126621387232,-0.0693823911889786,-0.3894178218305959,-0.07719671269428474,0.1940971292879663,-0.27443272376331596,-0.011502773272124678
R13012,0.23303816521661425,0.1669130634452629,0.05834336477855118,0.14035743160945602,0.06273222834346903,-0.018157143608120485,0.10337088456920673,0.08855092037894563,-0.06949678805181847,0.08866118852695859,0.13230845590884543,-0.00643947067213313,0.008848152213460025,-0.15485194100295718,-0.012022848243991913,-0.35619559684205315,-0.3155299214794267,-0.059318973702150224,-0.41790880601933944,-0.02532546977343042,0.23042916774189592,-0.2790706444136317,-0.029671745603759625
R13014,0.21820933717422886,0.15993853189612528,0.05137875586552498,0.10447328248486798,0.001265095034375996,-0.04180704188522588,0.08206346585877711,0.08980569426656837,-0.08370028684524611,0.09650697898395943,0.17000485629670692,0.04162556398909789,0.019734919243041382,-0.2150720732499467,-0.036072153001837304,-0.37714134890507944,-0.2818170907419728,-0.02819287221452793,-0.4914792584757177,0.03982478702285386,0.231003487104271,-0.35449314115956554,0.02340173889996011
R13015,0.28986363458634345,0.15769519674299293,0.04535977905161204,0.12744165606156432,0.03840735735974343,-0.012761646775293123,0.12469023701558424,0.09570221110886834,-0.06619220154025163,0.09831314998249274,0.1639361659684524,0.05288806440553229,0.0033213979958874873,-0.23132099259199945,-0.010819831091902543,-0.40425260359782245,-0.352986385261409,-0.07581951560217526,-0.49208160177035287,0.037621309276973935,0.2679819413747353,-0.3456068179719618,0.004198550030430681
R13016,0.2771221160614443,0.14987990559543585,0.052291916869461996,0.12886584879397844,-0.0019356747841907662,-0.03791009736204387,0.08048192591696735,0.08520800631177394,-0.08806368373111662,0.10226132666639742,0.16151035198160768,0.022076892645311652,-0.016093704461369374,-0.20927634883445956,-0.015222578295661648,-0.41858623730693845,-0.2857746518382003,-0.03956899482528575,-0.48807180800242467,0.09315387715909695,0.2670479087558868,-0.3686596806721911,0.04699523443859244
R13017,0.003647520990287756,0.11059267040048937,-0.03585676307009367,0.08194099779497366,-0.0678012141151294,-0.11265215459519728,-0.004088951393711238,0.043439262051169436,-0.17238020847451496,0.07060780404050737,0.10264162535287324,0.02128424056189404,-0.01532896343149126,-0.24212447551113403,-0.07214019999357824,-0.3066472868003789,-0.05441721315508419,0.09877750465406132,-0.4527122267600636,0.20975172863174096,0.2118891480923235,-0.23232523259486015,0.17567890111333728
R13018,0.152019650243977,0.13558293969891322,0.05909327942602882,0.17385860815778642,0.061861620495945235,0.007061321289445921,0.1095408683901713,0.07017173187106351,-0.10264394378071362,0.14403753791433882,0.15580986001018848,-0.009196355570872061,0.041547409106255095,-0.09272962782831584,-0.050903024365426486,-0.2762291065045974,-0.2901047002553905,-0.04939784837907979,-0.4556342598090013,-0.11571405113111233,0.16921770510695033,-0.24434494693801767,-0.06395473915347738
R13019,0.20872195239028768,0.12698172614672343,0.06346057140777406,0.11832758076819072,0.010159516573322147,-0.03217391517689405,0.05397669146823736,0.08501810213402017,-0.06480753014092677,0.09653440415254311,0.15225365150516623,0.025738224915574204,0.0020757541052840445,-0.20550347307658035,-0.0034223279254885774,-0.33525582495924455,-0.2715812540314144,-0.011292693598796255,-0.4456912031284044,0.03436865204811035,0.23591464019603858,-0.3676735717847279,-0.018308203033090997
R13020,0.1819913010081522,0.18626189697483175,0.04669342752229033,0.14098670368587607,0.012993287403009202,0.0051893739720019205,0.08851265024411337,0.06948420301397551,-0.08967512565369562,0.10859172389533,0.165191785117206,-0.007365512529434515,0.014245187344491761,-0.15147429295041626,-0.018376101100564757,-0.32835272966466755,-0.29404346948504134,-0.03869925232624016,-0.43299735077355894,-0.0617961776376692,0.2375792981431779,-0.29285668155710054,-0.06530039181565428
R13021,0.2066121434800534,0.1258284483953802,0.03792706940847612,0.09849297979529092,0.0047971970126727825,-0.044208691611767215,0.05384651666189333,0.07646991740772968,-0.07802894172567898,0.09205435606440071,0.14999945422318106,0.0156207352786919,6.36936185101078e-05,-0.21653501631723637,-0.037591582845308835,-0.34545552882971764,-0.24025703381194363,-0.015487194274601102,-0.4548353133476932,0.08433114612205816,0.252859694763671,-0.28941562408896937,0.06175262009903726
R13022,0.21712122026552994,0.12470899236834132,0.06893479727499807,0.138957941502591,0.004339495064478172,-0.004231275216105779,0.03735334777567534,0.07680549525167724,-0.09076535653721418,0.11400147206561817,0.13405721474341004,0.023504024865654838,-7.3994037653069e-05,-0.1608342314291611,-0.0401636762359332,-0.3306660568503643,-0.27053547744650297,-0.0021069324030094094,-0.418964538922149,0.001676931124766412,0.23162036122617868,-0.33860318103907616,0.008270333083184145
R13023,0.24864882680856892,0.1280576509361655,0.05742751724494122,0.12867256175724373,0.0031167423077946843,0.00828795714554209,0.0680752440471517,0.076788333821034,-0.06651451371638606,0.09323881583141169,0.14741686960511613,0.004755363057176165,0.009357418512997207,-0.1497562071510643,-0.03388052756912474,-0.3035674747440389,-0.26314466954482985,-0.057310319544311206,-0.44867031714767913,-0.009497816407039839,0.2376142079974537,-0.28488487113806427,0.031348095886368554
R13024,0.27833461430287576,0.1351414406262892,0.07685446339679869,0.12087534821848411,0.040218857534394914,-0.00793468830502908,0.09919192119213749,0.07170425103483069,-0.03531517595223477,0.08832556632524868,0.14281553612488818,0.030009621666826636,0.011757839975954809,-0.1541562972710211,-0.011169756713862444,-0.3370454579129287,-0.33097825964710825,-0.06743181823279842,-0.44587622913021807,0.006460077379694784,0.22263245865390324,-0.3097756446990787,-0.03615437328521143
R13025,0.2516055226017526,0.15947528821869827,0.08526164848567053,0.1458895187257485,0.04294192959448173,-0.0011199651288311685,0.13374383702017534,0.08481673649142918,-0.029360383187723382,0.09265768394323803,0.14476651323136602,0.0031938464523633137,0.014789375352673773,-0.11778392853520625,-0.03218786086491532,-0.3670448099252841,-0.35183751291802245,-0.06790968167084532,-0.39070690750349346,-0.06673269864961107,0.20351451645717322,-0.27435731228670424,-0.061051588801722456
R13026,0.2083366594232685,0.12296014329767724,0.0717592797620008,0.14999634499701653,0.047422648976208404,0.016293447451859233,0.06697131348950602,0.07956978363568945,-0.04483675328552872,0.10026616191948623,0.16390711370643052,-0.009991392894418194,-0.01486541892971216,-0.12413707835532106,-0.030278575070724845,-0.2642079400479487,-0.27968294127482407,-0.07783954351140077,-0.37747769063036074,-0.08839254543713482,0.21325122576453515,-0.2870641724175904,0.03687853432269117
R13027,0.04741491023941391,0.1654135721587684,0.005570282012049788,0.09982598946764742,0.021759085669149858,-0.07096304774117534,0.0574963538418265,0.004743296944121678,-0.06876785865256929,0.11940711288478933,0.15148333800138847,0.0343942280772378,0.05505907280616551,-0.1913360845488592,-0.05170194906460868,-0.33076752906040197,-0.23844805083691423,0.014099306822397573,-0.44663511007132617,0.027302216996864193,0.2054736179905201,-0.3601454650251963,0.0578491460654198
R13028,0.2854232842914666,0.17308183433009328,0.08114355425058628,0.16351181901190914,0.08217357842405404,0.013597925368483477,0.1410268336638043,0.08603642050046822,-0.06550982703923935,0.08444330211133177,0.15094867773954235,0.02733384679882711,0.004927208222841095,-0.15291217423791004,-0.004941266897530827,-0.40340284452544095,-0.39922576867890003,-0.07726690644848633,-0.45675011553607714,-0.030530705103100075,0.2313729575201764,-0.38114382876148545,-0.0668249267266603
R13029,0.09429239549060187,0.11165379489938232,0.015492564848092805,0.10530293515230715,0.007407986353658469,-0.0627955810270584,0.046698897743493006,0.06104435654442941,-0.07115088478183651,0.1402663406887643,0.17597327917389238,0.01180659498575709,0.012555789908085924,-0.1836795356273453,-0.060549517060283886,-0.32443186074240593,-0.1797893625270559,-0.026066843051068656,-0.3909254217676241,0.024819298043893046,0.2370610070677417,-0.21188889399001898,0.029493889204383894
R13030,0.23614495635169463,0.146180760938166,0.08880987710932908,0.14835976991079525,0.05610906002032001,0.038288627731053015,0.13338597054401236,0.0769436277434874,-0.05670168736226655,0.09393627931827098,0.1786463550714501,-0.026554663630327546,0.01507853680982052,-0.1090251431564564,0.0009637690120398723,-0.32148437035364585,-0.3448758462334651,-0.0941919178559214,-0.4092175674985792,-0.08446472132561311,0.2162514462775369,-0.3223995653879337,-0.0724648217989663
R13031,0.24783068813295506,0.15757859351153192,0.07239750732919914,0.13765930710212881,0.04674000249591348,0.009488532517059056,0.09931927389462825,0.06172998088339199,-0.0907426318987552,0.12829787701964834,0.14265404022337025,0.005774807129146797,0.018961095608422074,-0.16317845098953976,-0.014332463399953088,-0.3577790133869323,-0.3265475880041313,-0.05181319509984883,-0.4117309910453182,-0.02266989709967815,0.20725812571447122,-0.3254135091336341,-0.04329645869992671
R13032,0.2560408179358782,0.12357155473987902,0.055142593463295864,0.11584962730576764,0.0170693526990493,-0.03687130814663364,0.08181041946912604,0.08800928158751065,-0.052920148383440946,0.11428476895719353,0.13779318801781226,0.025494251191393147,0.02763209478443729,-0.1885465384799181,-0.033772816884525714,-0.34593708963471137,-0.2822204805221431,-0.037934761485032276,-0.4508901113485,0.01932192990101811,0.25093919148225785,-0.3004925402681038,-0.003181231625128955
R13034,0.21581320265568005,0.09261598292646944,0.03587824453349642,0.11013761765602759,0.009494103033093726,-0.03168281635442849,0.02590769057959763,0.0808150444072755,-0.09456812505291934,0.12860814744847193,0.1151078973442412,0.012460827091014703,-0.010410127426538018,-0.18846083955292814,-0.04825227329093851,-0.2997964971463949,-0.18211918832018137,-0.01665649598808283,-0.41465862345831805,0.060313595740872916,0.26790822699366235,-0.2993613840527023,0.05002283649129646
R13035,0.2263707211519166,0.12984388990071905,0.020840363479650126,0.08372485727309797,-0.058198453904172,-0.07946762520092898,0.010725022011913499,0.09055723096623725,-0.11831156133486731,0.11069113879505554,0.14083322010349075,0.052875365846229094,-0.02719677255950126,-0.2615466060795577,-0.06325586424910412,-0.3628125308550354,-0.17344501292674508,0.01816284554041614,-0.4922078301558641,0.1554681408078289,0.269764914973289,-0.30184449038773664,0.12515829984733973
R13036,0.2452453964342638,0.16562362404185738,0.06369870173632464,0.18355743327567353,0.07180585755567259,0.0002574703072171225,0.12164529851332473,0.07204193757238331,-0.07155059863983482,0.12170364889545038,0.18576106990686103,0.008189251257881391,0.05942838299858133,-0.14179608403298039,-0.028466288615875968,-0.3648173169316884,-0.3675268765942543,-0.060060402253041545,-0.4494422447887403,-0.10302593948033634,0.18238387981080972,-0.2722578284120769,-0.08883283238955819
