"","module"
"TSPAN6|ENSG00000000003.15","brown"
"LTBP1|ENSG00000049323.16","grey"
"RCN1|ENSG00000049449.10","steelblue"
"ELN|ENSG00000049540.19","orange"
"RFC2|ENSG00000049541.11","yellow"
"ARID1B|ENSG00000049618.24","orange"
"CLPTM1L|ENSG00000049656.14","tan"
"NEDD4L|ENSG00000049759.20","blue"
"FOXP3|ENSG00000049768.17","grey"
"PPP1R3F|ENSG00000049769.14","white"
"HEXB|ENSG00000049860.14","blue"
"PTCD2|ENSG00000049883.15","pink"
"NEXMIF|ENSG00000050030.16","blue"
"JKAMP|ENSG00000050130.18","magenta"
"DKK3|ENSG00000050165.19","blue"
"ARHGEF5|ENSG00000050327.15","grey"
"NFE2L3|ENSG00000050344.9","turquoise"
"MCUR1|ENSG00000050393.12","cyan"
"LIMA1|ENSG00000050405.14","greenyellow"
"LETMD1|ENSG00000050426.16","yellow"
"SLC4A8|ENSG00000050438.17","pink"
"LAMC3|ENSG00000050555.19","salmon"
"PTGER3|ENSG00000050628.21","grey"
"MAPK9|ENSG00000050748.18","blue"
"COL23A1|ENSG00000050767.18","grey60"
"BCAR1|ENSG00000050820.17","lightgreen"
"FHIP1B|ENSG00000051009.11","tan"
"HERPUD1|ENSG00000051108.15","green"
"HOMER3|ENSG00000051128.19","red"
"RAD51|ENSG00000051180.17","grey"
"POLQ|ENSG00000051341.15","grey"
"PIK3CB|ENSG00000051382.9","blue"
"CYBA|ENSG00000051523.12","purple"
"THOC3|ENSG00000051596.10","blue"
"HEBP2|ENSG00000051620.11","brown"
"MPHOSPH9|ENSG00000051825.15","midnightblue"
"PLEKHA5|ENSG00000052126.16","blue"
"SIKE1|ENSG00000052723.12","magenta"
"RRP12|ENSG00000052749.14","tan"
"FNIP2|ENSG00000052795.13","pink"
"MSMO1|ENSG00000052802.13","pink"
"TTC17|ENSG00000052841.15","darkred"
"ALX4|ENSG00000052850.8","grey"
"FSTL4|ENSG00000053108.17","darkturquoise"
"FOXN3|ENSG00000053254.16","brown"
"METTL24|ENSG00000053328.9","brown"
"AKR7A2|ENSG00000053371.13","grey60"
"MRTO4|ENSG00000053372.5","grey"
"NNAT|ENSG00000053438.11","orange"
"USE1|ENSG00000053501.14","yellow"
"MCF2L2|ENSG00000053524.13","saddlebrown"
"NRIP2|ENSG00000053702.15","turquoise"
"LAMA3|ENSG00000053747.17","salmon"
"AP5M1|ENSG00000053770.12","darkorange"
"ANAPC4|ENSG00000053900.11","greenyellow"
"KCNQ1|ENSG00000053918.18","purple"
"TRAPPC3|ENSG00000054116.12","yellow"
"THRAP3|ENSG00000054118.15","tan"
"PHPT1|ENSG00000054148.18","white"
"ENTPD2|ENSG00000054179.12","grey"
"LY75|ENSG00000054219.11","salmon"
"ARID4B|ENSG00000054267.22","darkred"
"OPN3|ENSG00000054277.14","blue"
"SDCCAG8|ENSG00000054282.16","midnightblue"
"PTPRN|ENSG00000054356.14","darkturquoise"
"HHAT|ENSG00000054392.13","brown"
"KIF1B|ENSG00000054523.20","pink"
"FOXC1|ENSG00000054598.9","salmon"
"TBC1D22A|ENSG00000054611.14","darkgrey"
"SYNE2|ENSG00000054654.20","salmon"
"PLEKHH1|ENSG00000054690.14","turquoise"
"ATP9A|ENSG00000054793.14","blue"
"CBLN4|ENSG00000054803.4","grey"
"CHRDL2|ENSG00000054938.17","grey"
"FAM168A|ENSG00000054965.11","grey"
"RELT|ENSG00000054967.13","royalblue"
"GALC|ENSG00000054983.17","magenta"
"NOP58|ENSG00000055044.11","blue"
"SZRD1|ENSG00000055070.17","grey60"
"KCNH2|ENSG00000055118.17","red"
"CUL1|ENSG00000055130.18","blue"
"FAM114A2|ENSG00000055147.19","cyan"
"CYFIP2|ENSG00000055163.21","blue"
"TAB2|ENSG00000055208.20","brown"
"GINM1|ENSG00000055211.14","cyan"
"EIF2AK2|ENSG00000055332.19","brown"
"USP36|ENSG00000055483.20","tan"
"KMT2C|ENSG00000055609.21","lightyellow"
"MCOLN3|ENSG00000055732.13","grey"
"CCDC85A|ENSG00000055813.6","grey"
"PUM2|ENSG00000055917.16","darkorange"
"MRPL43|ENSG00000055950.17","yellow"
"ITIH4|ENSG00000055955.17","darkgrey"
"HPF1|ENSG00000056050.7","pink"
"ZFR|ENSG00000056097.16","darkorange"
"ZNF280C|ENSG00000056277.16","magenta"
"NPFFR2|ENSG00000056291.19","grey"
"PHF21B|ENSG00000056487.16","grey60"
"TRAF1|ENSG00000056558.11","turquoise"
"RC3H2|ENSG00000056586.16","lightyellow"
"IL17RB|ENSG00000056736.10","brown"
"TRAF3IP2|ENSG00000056972.21","green"
"GYG2|ENSG00000056998.20","lightcyan"
"DCBLD2|ENSG00000057019.16","lightyellow"
"SOAT1|ENSG00000057252.13","green"
"PKP2|ENSG00000057294.17","grey"
"MSH4|ENSG00000057468.7","grey"
"F7|ENSG00000057593.14","grey"
"GDI2|ENSG00000057608.17","magenta"
"PRDM1|ENSG00000057657.17","green"
"ATG5|ENSG00000057663.16","midnightblue"
"TMCC3|ENSG00000057704.13","turquoise"
"PITHD1|ENSG00000057757.10","blue"
"MTA3|ENSG00000057935.14","orange"
"USP13|ENSG00000058056.10","pink"
"ATP11B|ENSG00000058063.16","pink"
"LAMC2|ENSG00000058085.15","grey"
"CDK14|ENSG00000058091.17","blue"
"SEC61A1|ENSG00000058262.11","darkgreen"
"PPP1R12A|ENSG00000058272.19","darkorange"
"RASGRF1|ENSG00000058335.16","orange"
"CAMK2B|ENSG00000058404.21","darkturquoise"
"CROCC|ENSG00000058453.17","black"
"POLR3E|ENSG00000058600.16","darkgrey"
"ATP2B4|ENSG00000058668.15","brown"
"ZC3H11A|ENSG00000058673.17","grey"
"RIOK2|ENSG00000058729.11","magenta"
"YIPF1|ENSG00000058799.15","grey"
"NDC1|ENSG00000058804.12","magenta"
"DGKG|ENSG00000058866.15","green"
"FLYWCH1|ENSG00000059122.17","black"
"UNKL|ENSG00000059145.19","black"
"TBXAS1|ENSG00000059377.18","purple"
"PARP12|ENSG00000059378.13","salmon"
"ALDH18A1|ENSG00000059573.9","skyblue"
"TARBP1|ENSG00000059588.10","greenyellow"
"GATB|ENSG00000059691.12","blue"
"MXD1|ENSG00000059728.11","green"
"CDK17|ENSG00000059758.8","pink"
"DNAJC25|ENSG00000059769.20","blue"
"SLC2A3|ENSG00000059804.16","green"
"PSD|ENSG00000059915.17","red"
"CTDP1|ENSG00000060069.18","black"
"YBX3|ENSG00000060138.13","green"
"STYK1|ENSG00000060140.9","blue"
"WNK1|ENSG00000060237.19","turquoise"
"CCAR1|ENSG00000060339.14","darkred"
"OGFR|ENSG00000060491.17","black"
"GNA15|ENSG00000060558.4","purple"
"PIGV|ENSG00000060642.12","grey"
"PTPRU|ENSG00000060656.20","grey"
"SNRNP40|ENSG00000060688.13","turquoise"
"RIMBP2|ENSG00000060709.16","blue"
"COL11A1|ENSG00000060718.22","grey"
"QSER1|ENSG00000060749.16","cyan"
"MPC1|ENSG00000060762.19","yellow"
"ACAA1|ENSG00000060971.19","lightgreen"
"BCAT1|ENSG00000060982.15","blue"
"HDAC7|ENSG00000061273.18","darkgreen"
"LZTS1|ENSG00000061337.15","red"
"PRDM6|ENSG00000061455.11","grey"
"WNT8A|ENSG00000061492.12","greenyellow"
"SPAG4|ENSG00000061656.11","green"
"NCKAP1|ENSG00000061676.15","blue"
"MRPS35|ENSG00000061794.13","yellow"
"GUCY1B1|ENSG00000061918.14","blue"
"SFSWAP|ENSG00000061936.10","darkgrey"
"TNK2|ENSG00000061938.21","red"
"MON2|ENSG00000061987.16","pink"
"CDH3|ENSG00000062038.15","grey"
"ARSF|ENSG00000062096.15","brown"
"GPBP1|ENSG00000062194.16","darkorange"
"DGAT2|ENSG00000062282.15","darkturquoise"
"ZNF112|ENSG00000062370.17","magenta"
"CS|ENSG00000062485.19","steelblue"
"LTK|ENSG00000062524.16","red"
"MRPS24|ENSG00000062582.14","white"
"ELMO2|ENSG00000062598.18","tan"
"WAPL|ENSG00000062650.20","darkred"
"VMP1|ENSG00000062716.13","saddlebrown"
"APPBP2|ENSG00000062725.10","pink"
"POLD1|ENSG00000062822.16","black"
"SEZ6|ENSG00000063015.21","tan"
"EIF4B|ENSG00000063046.18","saddlebrown"
"SLC6A16|ENSG00000063127.16","grey"
"BICRA|ENSG00000063169.12","lightgreen"
"SPHK2|ENSG00000063176.16","red"
"RPL18|ENSG00000063177.13","saddlebrown"
"CA11|ENSG00000063180.9","white"
"ISOC2|ENSG00000063241.8","red"
"U2AF2|ENSG00000063244.14","tan"
"EPN1|ENSG00000063245.15","red"
"MED29|ENSG00000063322.15","grey60"
"AHRR|ENSG00000063438.20","grey"
"ZNF275|ENSG00000063587.15","brown"
"MTMR1|ENSG00000063601.17","grey"
"GPC1|ENSG00000063660.9","black"
"ADCK1|ENSG00000063761.16","turquoise"
"HAGH|ENSG00000063854.13","orange"
"RNF4|ENSG00000063978.16","darkgreen"
"CASP8|ENSG00000064012.24","purple"
"LIMCH1|ENSG00000064042.18","turquoise"
"INTS13|ENSG00000064102.15","pink"
"TM7SF3|ENSG00000064115.11","cyan"
"SPA17|ENSG00000064199.7","blue"
"TSPAN32|ENSG00000064201.16","grey"
"CCN5|ENSG00000064205.11","grey"
"ST3GAL6|ENSG00000064225.13","grey"
"ATP2C2|ENSG00000064270.13","grey"
"NGFR|ENSG00000064300.9","grey"
"CDON|ENSG00000064309.16","grey"
"TAF2|ENSG00000064313.13","darkred"
"HIPK2|ENSG00000064393.16","turquoise"
"TNPO3|ENSG00000064419.14","skyblue"
"RFXANK|ENSG00000064490.14","brown"
"TMEM161A|ENSG00000064545.15","royalblue"
"LPAR2|ENSG00000064547.14","purple"
"CTSA|ENSG00000064601.21","darkgreen"
"SUGP2|ENSG00000064607.17","tan"
"SLC12A2|ENSG00000064651.14","turquoise"
"SNX24|ENSG00000064652.11","magenta"
"EYA2|ENSG00000064655.19","brown"
"CNN2|ENSG00000064666.15","darkgreen"
"ABCA7|ENSG00000064687.13","black"
"SNCAIP|ENSG00000064692.20","grey"
"DDX20|ENSG00000064703.13","blue"
"BTBD1|ENSG00000064726.10","cyan"
"FAR2|ENSG00000064763.12","blue"
"BCAS1|ENSG00000064787.14","turquoise"
"CHI3L2|ENSG00000064886.14","lightcyan"
"SBNO2|ENSG00000064932.16","green"
"PMS1|ENSG00000064933.19","midnightblue"
"HMG20B|ENSG00000064961.19","red"
"CALCRL|ENSG00000064989.13","grey"
"TAF11|ENSG00000064995.19","yellow"
"ANKS1A|ENSG00000064999.16","black"
"AP3D1|ENSG00000065000.20","royalblue"
"ZNF76|ENSG00000065029.15","lightgreen"
"SLC9A3R2|ENSG00000065054.14","red"
"NTHL1|ENSG00000065057.9","white"
"UHRF1BP1|ENSG00000065060.18","grey"
"GNAI3|ENSG00000065135.12","brown"
"IPO5|ENSG00000065150.21","darkorange"
"OAT|ENSG00000065154.12","turquoise"
"WDR3|ENSG00000065183.16","lightyellow"
"PKN2|ENSG00000065243.20","cyan"
"WDR18|ENSG00000065268.11","black"
"TRAM2|ENSG00000065308.5","salmon"
"NTN1|ENSG00000065320.9","darkgreen"
"GLP2R|ENSG00000065325.13","grey"
"MCM10|ENSG00000065328.17","grey"
"DGKA|ENSG00000065357.20","lightcyan"
"ERBB3|ENSG00000065361.17","turquoise"
"ANKRD44|ENSG00000065413.20","turquoise"
"KARS1|ENSG00000065427.15","blue"
"ADAT1|ENSG00000065457.11","turquoise"
"PDIA5|ENSG00000065485.20","grey"
"TBC1D22B|ENSG00000065491.8","tan"
"NDUFB4|ENSG00000065518.8","yellow"
"SPEN|ENSG00000065526.12","steelblue"
"MYLK|ENSG00000065534.20","brown"
"ZC3H15|ENSG00000065548.18","blue"
"MAP2K4|ENSG00000065559.15","blue"
"PACC1|ENSG00000065600.13","turquoise"
"SNAP91|ENSG00000065609.15","blue"
"SLK|ENSG00000065613.15","lightyellow"
"CYB5R4|ENSG00000065615.14","blue"
"COL17A1|ENSG00000065618.21","grey"
"GSTO2|ENSG00000065621.15","grey"
"SEC61A2|ENSG00000065665.21","pink"
"PRKCQ|ENSG00000065675.16","turquoise"
"TLE2|ENSG00000065717.15","black"
"ASB1|ENSG00000065802.12","red"
"FAM107B|ENSG00000065809.14","turquoise"
"ME1|ENSG00000065833.9","brown"
"TBC1D1|ENSG00000065882.18","brown"
"CDK13|ENSG00000065883.18","darkorange"
"MTHFD2|ENSG00000065911.13","green"
"SLC9A7|ENSG00000065923.10","blue"
"FOXJ2|ENSG00000065970.9","royalblue"
"YBX1|ENSG00000065978.19","grey"
"PDE4A|ENSG00000065989.16","darkturquoise"
"PPP2R5A|ENSG00000066027.12","brown"
"CTNNA2|ENSG00000066032.19","grey"
"ELAVL1|ENSG00000066044.15","blue"
"TIE1|ENSG00000066056.14","salmon"
"DIP2B|ENSG00000066084.13","turquoise"
"SMARCD1|ENSG00000066117.15","tan"
"KDM4A|ENSG00000066135.13","grey"
"NFYC|ENSG00000066136.21","tan"
"ZMYND12|ENSG00000066185.13","cyan"
"SLC9A3|ENSG00000066230.12","grey"
"NGEF|ENSG00000066248.15","darkturquoise"
"ASPM|ENSG00000066279.19","grey"
"CD84|ENSG00000066294.15","purple"
"ELOVL1|ENSG00000066322.15","turquoise"
"SPI1|ENSG00000066336.12","purple"
"POLR1H|ENSG00000066379.15","grey"
"MPPED2|ENSG00000066382.17","blue"
"ZBTB11|ENSG00000066422.6","blue"
"ATXN3|ENSG00000066427.25","pink"
"GOLGA5|ENSG00000066455.13","darkred"
"FGFR2|ENSG00000066468.24","turquoise"
"LRRC40|ENSG00000066557.6","greenyellow"
"ISOC1|ENSG00000066583.12","blue"
"EML1|ENSG00000066629.19","blue"
"TRMT11|ENSG00000066651.20","midnightblue"
"THUMPD1|ENSG00000066654.14","pink"
"MSANTD3|ENSG00000066697.15","greenyellow"
"KIF26A|ENSG00000066735.16","black"
"ATG2B|ENSG00000066739.12","lightyellow"
"ARFGEF1|ENSG00000066777.9","lightyellow"
"ZFAT|ENSG00000066827.16","grey"
"MTFR1|ENSG00000066855.16","turquoise"
"STAG3|ENSG00000066923.18","turquoise"
"FECH|ENSG00000066926.13","turquoise"
"MYO9A|ENSG00000066933.16","lightyellow"
"DDX3Y|ENSG00000067048.17","grey"
"PFKP|ENSG00000067057.19","darkgreen"
"IDI1|ENSG00000067064.13","greenyellow"
"SP100|ENSG00000067066.17","green"
"KLF6|ENSG00000067082.15","green"
"PLPP1|ENSG00000067113.17","magenta"
"NEO1|ENSG00000067141.17","turquoise"
"TRAM1|ENSG00000067167.8","magenta"
"PHKA1|ENSG00000067177.15","brown"
"TNFRSF1A|ENSG00000067182.9","green"
"CACNB1|ENSG00000067191.16","darkturquoise"
"EVI5|ENSG00000067208.16","cyan"
"STOML1|ENSG00000067221.14","tan"
"PKM|ENSG00000067225.21","tan"
"DHX29|ENSG00000067248.11","pink"
"DNTTIP2|ENSG00000067334.14","darkred"
"METTL22|ENSG00000067365.15","grey"
"TP53BP1|ENSG00000067369.14","lightyellow"
"TRO|ENSG00000067445.22","orange"
"RRP15|ENSG00000067533.6","darkred"
"RHOA|ENSG00000067560.14","cyan"
"DHX8|ENSG00000067596.12","tan"
"PMS2P4|ENSG00000067601.10","grey"
"PRKCZ|ENSG00000067606.17","darkturquoise"
"ZFY|ENSG00000067646.12","magenta"
"IARS2|ENSG00000067704.10","midnightblue"
"SYT1|ENSG00000067715.14","blue"
"NAV3|ENSG00000067798.16","greenyellow"
"IDH3G|ENSG00000067829.20","orange"
"ROGDI|ENSG00000067836.13","lightgreen"
"PDZD4|ENSG00000067840.13","red"
"ATP2B3|ENSG00000067842.18","darkturquoise"
"ROCK1|ENSG00000067900.8","darkred"
"CBFB|ENSG00000067955.15","magenta"
"PDK3|ENSG00000067992.17","blue"
"HYAL2|ENSG00000068001.14","green"
"HDAC4|ENSG00000068024.18","red"
"RASSF1|ENSG00000068028.18","royalblue"
"FGFR3|ENSG00000068078.20","grey60"
"IFI35|ENSG00000068079.8","salmon"
"HEATR6|ENSG00000068097.16","pink"
"COASY|ENSG00000068120.15","orange"
"PLEKHH3|ENSG00000068137.15","black"
"MEF2A|ENSG00000068305.18","blue"
"OTUD5|ENSG00000068308.15","white"
"TFE3|ENSG00000068323.17","darkgreen"
"TBC1D25|ENSG00000068354.16","royalblue"
"ACSL4|ENSG00000068366.21","blue"
"INPP5A|ENSG00000068383.19","darkturquoise"
"GPKOW|ENSG00000068394.11","grey"
"GRIPAP1|ENSG00000068400.13","tan"
"FTSJ1|ENSG00000068438.15","white"
"PRR11|ENSG00000068489.13","grey"
"REEP1|ENSG00000068615.20","blue"
"ATP11A|ENSG00000068650.19","orange"
"POLR1A|ENSG00000068654.17","tan"
"LAPTM4A|ENSG00000068697.7","brown"
"TTC7A|ENSG00000068724.18","darkgrey"
"IP6K2|ENSG00000068745.15","violet"
"SRBD1|ENSG00000068784.13","greenyellow"
"KIF2A|ENSG00000068796.19","magenta"
"RASGRP2|ENSG00000068831.19","darkturquoise"
"PSME4|ENSG00000068878.15","pink"
"IFT80|ENSG00000068885.15","turquoise"
"SIRT2|ENSG00000068903.21","turquoise"
"ERLEC1|ENSG00000068912.15","pink"
"PPP2R5B|ENSG00000068971.14","darkgreen"
"PYGM|ENSG00000068976.14","grey60"
"TRPC7|ENSG00000069018.19","grey"
"MAST4|ENSG00000069020.19","grey60"
"ADGRF5|ENSG00000069122.19","salmon"
"SDK2|ENSG00000069188.17","grey"
"NUP133|ENSG00000069248.12","greenyellow"
"NUCKS1|ENSG00000069275.13","greenyellow"
"VPS35|ENSG00000069329.18","blue"
"DNAJA2|ENSG00000069345.12","blue"
"BCL3|ENSG00000069399.15","green"
"KCNAB2|ENSG00000069424.16","red"
"ABCC9|ENSG00000069431.14","brown"
"CLEC2D|ENSG00000069493.15","grey"
"FUNDC1|ENSG00000069509.6","yellow"
"MAOB|ENSG00000069535.14","lightcyan"
"RORA|ENSG00000069667.16","green"
"DRD4|ENSG00000069696.7","grey"
"TGFBR3|ENSG00000069702.11","brown"
"ATP1B3|ENSG00000069849.11","blue"
"NEDD4|ENSG00000069869.17","brown"
"PIGB|ENSG00000069943.10","grey"
"MAPK6|ENSG00000069956.14","pink"
"GNB5|ENSG00000069966.19","blue"
"RAB27A|ENSG00000069974.17","green"
"HDHD5|ENSG00000069998.12","black"
"UFD1|ENSG00000070010.19","grey"
"LRP6|ENSG00000070018.9","turquoise"
"GUCY2C|ENSG00000070019.5","grey"
"PHRF1|ENSG00000070047.13","lightgreen"
"ELP1|ENSG00000070061.16","blue"
"NUCB2|ENSG00000070081.18","lightyellow"
"PFN2|ENSG00000070087.15","yellow"
"PTPN3|ENSG00000070159.14","blue"
"SPTB|ENSG00000070182.21","darkturquoise"
"DAPP1|ENSG00000070190.13","purple"
"FGF10|ENSG00000070193.5","grey"
"SLC44A1|ENSG00000070214.17","turquoise"
"TMEM260|ENSG00000070269.14","pink"
"SMG6|ENSG00000070366.14","darkgreen"
"EXOC5|ENSG00000070367.16","magenta"
"CLTCL1|ENSG00000070371.16","grey"
"FGF22|ENSG00000070388.12","black"
"FSTL3|ENSG00000070404.10","green"
"DGCR2|ENSG00000070413.20","royalblue"
"RNF126|ENSG00000070423.18","lightgreen"
"MNT|ENSG00000070444.15","royalblue"
"ZXDC|ENSG00000070476.15","orange"
"JMJD6|ENSG00000070495.15","skyblue"
"POLB|ENSG00000070501.12","yellow"
"ST6GALNAC1|ENSG00000070526.15","salmon"
"WIPI1|ENSG00000070540.13","brown"
"FRMPD1|ENSG00000070601.10","darkturquoise"
"GBA2|ENSG00000070610.14","black"
"NDST1|ENSG00000070614.15","lightgreen"
"ASNS|ENSG00000070669.17","blue"
"AP3M2|ENSG00000070718.12","blue"
"CNGB1|ENSG00000070729.14","grey"
"ST6GALNAC2|ENSG00000070731.11","grey"
"CHAT|ENSG00000070748.19","grey"
"PABPC1|ENSG00000070756.17","blue"
"TESK2|ENSG00000070759.17","turquoise"
"CFAP20|ENSG00000070761.8","blue"
"CSNK2A2|ENSG00000070770.10","blue"
"PTPN21|ENSG00000070778.13","grey"
"EIF2B3|ENSG00000070785.17","pink"
"CAMK2A|ENSG00000070808.17","red"
"TCOF1|ENSG00000070814.22","tan"
"CDC42|ENSG00000070831.18","pink"
"OSBPL3|ENSG00000070882.13","grey"
"EPHA8|ENSG00000070886.12","grey"
"SLC12A3|ENSG00000070915.10","skyblue"
"RAD18|ENSG00000070950.10","greenyellow"
"ATP2B1|ENSG00000070961.16","blue"
"NCK2|ENSG00000071051.14","green"
"MAP4K4|ENSG00000071054.17","turquoise"
"MGAT4A|ENSG00000071073.13","blue"
"RPL31|ENSG00000071082.11","saddlebrown"
"WDR1|ENSG00000071127.18","green"
"SNX13|ENSG00000071189.21","cyan"
"ARHGAP10|ENSG00000071205.12","grey"
"RPS6KA2|ENSG00000071242.12","royalblue"
"ING3|ENSG00000071243.16","magenta"
"VASH1|ENSG00000071246.11","darkgrey"
"LMCD1|ENSG00000071282.12","salmon"
"BUD23|ENSG00000071462.12","grey"
"SEL1L|ENSG00000071537.14","lightyellow"
"TRIP13|ENSG00000071539.14","grey"
"ATP6AP1|ENSG00000071553.18","tan"
"TCF3|ENSG00000071564.18","black"
"TRIB2|ENSG00000071575.12","brown"
"DAZAP1|ENSG00000071626.17","black"
"MBD3|ENSG00000071655.18","red"
"HLTF|ENSG00000071794.16","pink"
"FAM50A|ENSG00000071859.15","orange"
"FAM3A|ENSG00000071889.17","lightgreen"
"CPSF1|ENSG00000071894.17","black"
"MYO3B|ENSG00000071909.19","grey"
"CYBRD1|ENSG00000071967.12","brown"
"CDH19|ENSG00000071991.9","turquoise"
"PDCD2|ENSG00000071994.11","yellow"
"SLC6A15|ENSG00000072041.18","pink"
"RDH11|ENSG00000072042.13","magenta"
"PRKACA|ENSG00000072062.16","orange"
"ADGRL1|ENSG00000072071.17","black"
"ACTN1|ENSG00000072110.16","steelblue"
"ZFYVE26|ENSG00000072121.17","royalblue"
"RPS6KA6|ENSG00000072133.12","blue"
"EPN2|ENSG00000072134.16","turquoise"
"PTPN18|ENSG00000072135.13","purple"
"LIMS2|ENSG00000072163.20","black"
"ASIC4|ENSG00000072182.14","grey"
"SPEG|ENSG00000072195.15","red"
"LNX1|ENSG00000072201.14","blue"
"ALDH3A2|ENSG00000072210.19","violet"
"TFRC|ENSG00000072274.14","salmon"
"SREBF1|ENSG00000072310.18","lightgreen"
"TRPC5|ENSG00000072315.4","grey"
"AFF4|ENSG00000072364.13","lightyellow"
"UBE2D1|ENSG00000072401.15","darkorange"
"PALS1|ENSG00000072415.10","magenta"
"RHOBTB1|ENSG00000072422.17","turquoise"
"SMC1A|ENSG00000072501.19","lightyellow"
"HSD17B10|ENSG00000072506.14","grey"
"MARK2|ENSG00000072518.22","royalblue"
"HMMR|ENSG00000072571.20","grey"
"CHFR|ENSG00000072609.18","darkgrey"
"TRHDE|ENSG00000072657.10","blue"
"P4HA2|ENSG00000072682.20","green"
"FCGR2B|ENSG00000072694.22","grey"
"NFATC3|ENSG00000072736.19","midnightblue"
"TRNT1|ENSG00000072756.18","darkorange"
"ACADVL|ENSG00000072778.20","grey60"
"STK10|ENSG00000072786.13","royalblue"
"FBXW11|ENSG00000072803.18","lightyellow"
"ACAP1|ENSG00000072818.12","grey"
"CRMP1|ENSG00000072832.15","tan"
"EVC|ENSG00000072840.13","grey60"
"DERL2|ENSG00000072849.11","green"
"SIDT1|ENSG00000072858.11","grey"
"NDE1|ENSG00000072864.16","turquoise"
"IRAG1|ENSG00000072952.20","brown"
"TMEM38A|ENSG00000072954.7","darkgreen"
"AP1M1|ENSG00000072958.9","steelblue"
"PVR|ENSG00000073008.15","green"
"XRCC1|ENSG00000073050.12","royalblue"
"SCARB1|ENSG00000073060.17","black"
"MCM2|ENSG00000073111.14","turquoise"
"MOV10L1|ENSG00000073146.16","grey"
"PANX2|ENSG00000073150.14","red"
"SELENOO|ENSG00000073169.15","lightgreen"
"TP63|ENSG00000073282.14","grey"
"ALPK1|ENSG00000073331.18","brown"
"LLGL2|ENSG00000073350.14","turquoise"
"PDE8A|ENSG00000073417.15","turquoise"
"CLCN4|ENSG00000073464.13","blue"
"NLE1|ENSG00000073536.18","black"
"SDHA|ENSG00000073578.18","tan"
"SMARCE1|ENSG00000073584.20","pink"
"GSDMB|ENSG00000073605.19","yellow"
"KDM5A|ENSG00000073614.13","darkred"
"ADAM11|ENSG00000073670.14","black"
"PPP2R3A|ENSG00000073711.11","turquoise"
"FERMT2|ENSG00000073712.15","brown"
"ABCB11|ENSG00000073734.10","grey"
"DHRS9|ENSG00000073737.17","purple"
"PTGS2|ENSG00000073756.13","green"
"IGF2BP2|ENSG00000073792.16","grey"
"MAP3K13|ENSG00000073803.14","blue"
"ST6GAL1|ENSG00000073849.16","purple"
"VDAC1P1|ENSG00000073905.8","grey"
"FRY|ENSG00000073910.23","blue"
"PICALM|ENSG00000073921.18","turquoise"
"NSF|ENSG00000073969.18","blue"
"GLI2|ENSG00000074047.22","darkgreen"
"CLASP1|ENSG00000074054.21","grey"
"MRPS34|ENSG00000074071.15","white"
"NOTCH3|ENSG00000074181.9","salmon"
"CLNS1A|ENSG00000074201.9","cyan"
"PPP2R2C|ENSG00000074211.14","red"
"TEAD2|ENSG00000074219.14","green"
"EED|ENSG00000074266.22","grey"
"CDHR2|ENSG00000074276.11","grey"
"SNCB|ENSG00000074317.11","darkturquoise"
"TSG101|ENSG00000074319.13","blue"
"NCBP3|ENSG00000074356.17","turquoise"
"ATP2A3|ENSG00000074370.18","grey"
"CA12|ENSG00000074410.14","blue"
"MGLL|ENSG00000074416.16","grey60"
"NTN4|ENSG00000074527.13","grey"
"BCS1L|ENSG00000074582.15","yellow"
"NUAK1|ENSG00000074590.14","turquoise"
"DPP8|ENSG00000074603.19","greenyellow"
"SLC24A1|ENSG00000074621.14","grey"
"ZNF532|ENSG00000074657.14","grey"
"SCARF1|ENSG00000074660.17","salmon"
"LMAN1|ENSG00000074695.6","cyan"
"HACD3|ENSG00000074696.13","brown"
"IPCEF1|ENSG00000074706.14","blue"
"ZZEF1|ENSG00000074755.15","tan"
"ENO1|ENSG00000074800.16","brown"
"SLC12A1|ENSG00000074803.21","grey"
"MYDGF|ENSG00000074842.8","tan"
"ANO8|ENSG00000074855.11","black"
"TUBE1|ENSG00000074935.14","pink"
"ARHGEF10L|ENSG00000074964.17","grey60"
"TXK|ENSG00000074966.11","grey"
"WSCD2|ENSG00000075035.10","grey"
"KCNQ2|ENSG00000075043.20","red"
"TACR2|ENSG00000075073.16","grey"
"ACTR6|ENSG00000075089.10","magenta"
"TIPIN|ENSG00000075131.10","greenyellow"
"SRI|ENSG00000075142.14","cyan"
"EIF4G3|ENSG00000075151.24","lightyellow"
"NUP37|ENSG00000075188.9","magenta"
"SEMA3A|ENSG00000075213.11","grey"
"GTSE1|ENSG00000075218.19","grey"
"SEMA3C|ENSG00000075223.14","turquoise"
"TTC38|ENSG00000075234.17","salmon"
"ACAT1|ENSG00000075239.14","grey"
"GRAMD4|ENSG00000075240.17","grey60"
"CELSR1|ENSG00000075275.18","violet"
"ZNF638|ENSG00000075292.19","darkred"
"SLC25A40|ENSG00000075303.13","blue"
"TIMM21|ENSG00000075336.12","grey"
"ADD2|ENSG00000075340.23","blue"
"RASAL2|ENSG00000075391.18","blue"
"VPS9D1|ENSG00000075399.14","black"
"ZNF37A|ENSG00000075407.19","darkred"
"MARK3|ENSG00000075413.19","blue"
"SLC25A3|ENSG00000075415.15","grey"
"FNDC3B|ENSG00000075420.13","green"
"FOSL2|ENSG00000075426.12","green"
"CACNG5|ENSG00000075429.9","blue"
"CACNG4|ENSG00000075461.6","darkturquoise"
